filiere,puismaxinstallee
Solaire,77.79
Solaire,63.52
Solaire,130.98
Solaire,81.02
Solaire,80.0
Solaire,98.0
Solaire,123.24
Solaire,71.0
Solaire,98.0
Solaire,1125.0
Solaire,2968.0
Nucléaire,880000.0
Solaire,116.31
Nucléaire,880000.0
Nucléaire,910000.0
Nucléaire,910000.0
Solaire,37.0
Solaire,82.8
Solaire,1832.0
Hydraulique,42000.0
Solaire,3145.0
Solaire,63.42
Hydraulique,40000.0
Solaire,27.43
Solaire,117.22
Solaire,112.11
Solaire,172.62
Solaire,52.74
Solaire,120.2
Solaire,90.0
Solaire,90.0
Solaire,126.3
Solaire,42.67
Solaire,139.66
Solaire,91.1
Solaire,90.0
Solaire,43.65
Hydraulique,499.0
Hydraulique,1400.0
Solaire,45.7
Solaire,144.51
Solaire,323.94
Solaire,42.95
Hydraulique,3582.0
Solaire,52.6
Solaire,116.18
Solaire,100.0
Solaire,44.95
Solaire,179.77
Solaire,138.52
Solaire,38.9
Solaire,87.38
Solaire,61.05
Solaire,65.32
Solaire,98.0
Solaire,41.84
Solaire,52.5
Solaire,137.12
Solaire,68.3
Solaire,99.6
Eolien,8000.0
Solaire,66.0
Solaire,40.0
Solaire,80.0
Solaire,90.0
Solaire,238.44
Solaire,113.23
Solaire,2500.0
Solaire,81.49
Solaire,36.26
Solaire,61.08
Solaire,131.52
Bioénergies,1050.0
Solaire,82.8
Solaire,47.0
Solaire,90.0
Bioénergies,1900.0
Solaire,57.46
Solaire,146.5
Solaire,137.53
Solaire,83.0
Solaire,90.0
Solaire,36.12
Hydraulique,1250.0
Solaire,48.8
Solaire,60.69
Hydraulique,90000.0
Solaire,3200.0
Hydraulique,100.0
Solaire,228.58
Hydraulique,100.0
Solaire,246.0
Solaire,70.2
Eolien,12000.0
Eolien,12000.0
Eolien,12000.0
Bioénergies,1300.0
Solaire,85.0
Solaire,100.0
Solaire,98.28
Solaire,90.0
Solaire,83.0
Bioénergies,900.0
Solaire,76.99
Solaire,100.0
Solaire,50.54
Eolien,9920.0
Solaire,100.0
Hydraulique,210.0
Solaire,63.2
Solaire,51.08
Solaire,110.0
Solaire,99.9
Solaire,29.9
Solaire,110.0
Eolien,7200.0
Eolien,12000.0
Eolien,7200.0
Eolien,2500.0
Eolien,12000.0
Solaire,50.4
Solaire,82.8
Eolien,10350.0
Eolien,8000.0
Eolien,10000.0
Solaire,34.63
Solaire,90.0
Solaire,220.0
Solaire,82.8
Eolien,10110.0
Eolien,10110.0
Eolien,10110.0
Solaire,31.37
Solaire,140.0
Solaire,82.8
Solaire,82.8
Solaire,82.8
Solaire,82.8
Solaire,90.0
Solaire,60.17
Solaire,82.8
Solaire,86.0
Solaire,99.75
Solaire,84.24
Eolien,4700.0
Solaire,100.0
Hydraulique,2520.0
Eolien,12000.0
Solaire,60.43
Solaire,39.3
Solaire,50.0
Eolien,12000.0
Solaire,240.0
Eolien,6000.0
Solaire,85.0
Solaire,85.0
Solaire,82.8
Solaire,82.8
Solaire,82.8
Solaire,82.8
Solaire,83.0
Solaire,38.1
Eolien,68000.0
Solaire,90.0
Eolien,8000.0
Eolien,8000.0
Solaire,82.8
Solaire,82.8
Eolien,12000.0
Eolien,10000.0
Solaire,67.84
Solaire,89.2
Solaire,50.0
Solaire,39.78
Solaire,24.06
Solaire,118.85
Eolien,12800.0
Solaire,249.0
Solaire,85.0
Solaire,39.2
Solaire,82.8
Solaire,69.2
Solaire,39.06
Solaire,28.91
Solaire,100.0
Solaire,100.0
Solaire,110.0
Solaire,69.25
Hydraulique,230.0
Solaire,99.9
Solaire,82.8
Hydraulique,100.0
Hydraulique,110.0
Solaire,123.0
Solaire,82.8
Stockage non hydraulique,
Solaire,82.8
Solaire,112.8
Solaire,90.0
Eolien,12000.0
Solaire,82.8
Solaire,74.34
Solaire,82.8
Solaire,28.33
Solaire,35.2
Solaire,68.87
Eolien,12000.0
Solaire,49.4
Eolien,12000.0
Eolien,12000.0
Solaire,82.8
Solaire,199.7
Eolien,11750.0
Eolien,16000.0
Solaire,100.0
Solaire,90.0
Solaire,28.62
Solaire,100.0
Eolien,10000.0
Eolien,10000.0
Eolien,9510.0
Eolien,10000.0
Solaire,82.8
Solaire,28.8
Solaire,100.0
Solaire,59.25
Solaire,82.8
Solaire,46.4
Eolien,12000.0
Solaire,43.32
Hydraulique,524.0
Bioénergies,845.0
Solaire,116.0
Solaire,47.48
Solaire,54.13
Hydraulique,150.0
Solaire,46.67
Eolien,13800.0
Solaire,61.88
Solaire,135.0
Solaire,100.0
Eolien,9600.0
Eolien,7200.0
Bioénergies,1640.0
Solaire,100.0
Solaire,104.0
Solaire,47.92
Solaire,110.0
Solaire,100.0
Solaire,41.52
Solaire,38.5
Solaire,45.67
Bioénergies,250.0
Eolien,9200.0
Eolien,10000.0
Eolien,12000.0
Eolien,
Eolien,10800.0
Solaire,75.0
Eolien,12500.0
Eolien,12500.0
Solaire,49.95
Solaire,83.0
Bioénergies,250.0
Solaire,65.36
Solaire,30.47
Eolien,10800.0
Eolien,14400.0
Eolien,14400.0
Eolien,14400.0
Eolien,14400.0
Eolien,10800.0
Eolien,10800.0
Eolien,12000.0
Eolien,12000.0
Eolien,8976.0
Eolien,8976.0
Solaire,63.9
Solaire,81.0
Solaire,82.0
Eolien,13200.0
Solaire,82.8
Solaire,100.0
Thermique non renouvelable,
Solaire,140.83
Eolien,2260.0
Eolien,11960.0
Eolien,16000.0
Solaire,99.9
Solaire,38.5
Solaire,100.0
Solaire,248.4
Eolien,10850.0
Eolien,10850.0
Solaire,175.5
Eolien,9200.0
Solaire,90.0
Solaire,80.0
Eolien,13800.0
Solaire,38.37
Solaire,88.0
Solaire,82.8
Solaire,82.8
Solaire,99.9
Solaire,99.0
Hydraulique,129.0
Solaire,100.0
Eolien,11500.0
Eolien,9200.0
Eolien,7050.0
Solaire,90.0
Eolien,7050.0
Eolien,12500.0
Eolien,15000.0
Solaire,82.8
Solaire,100.0
Solaire,249.0
Solaire,249.0
Solaire,83.0
Hydraulique,113.0
Solaire,115.0
Solaire,51.17
Eolien,6600.0
Solaire,70.0
Eolien,13600.0
Eolien,10800.0
Solaire,82.8
Solaire,95.0
Eolien,4600.0
Eolien,8000.0
Solaire,32.72
Solaire,82.8
Solaire,96.0
Solaire,87.0
Solaire,38.45
Solaire,84.0
Solaire,99.96
Solaire,42.5
Solaire,92.0
Eolien,10250.0
Solaire,163.0
Eolien,6000.0
Eolien,12300.0
Solaire,245.0
Solaire,90.0
Solaire,110.0
Eolien,10800.0
Eolien,9900.0
Eolien,12000.0
Solaire,62.24
Solaire,34.56
Bioénergies,44.0
Solaire,100.0
Eolien,6900.0
Eolien,13200.0
Thermique non renouvelable,4240.0
Eolien,12000.0
Solaire,100.0
Eolien,13800.0
Solaire,99.9
Eolien,10200.0
Bioénergies,370.0
Solaire,248.4
Solaire,165.6
Solaire,228.0
Solaire,228.0
Solaire,62.0
Solaire,32.67
Solaire,82.8
Solaire,137.0
Solaire,82.8
Solaire,47.4
Solaire,250.0
Solaire,26.6
Solaire,82.8
Eolien,12000.0
Eolien,13800.0
Eolien,13800.0
Eolien,10350.0
Bioénergies,44.0
Eolien,14000.0
Eolien,6600.0
Eolien,6600.0
Solaire,83.0
Solaire,82.8
Solaire,110.0
Solaire,74.0
Eolien,16000.0
Eolien,3300.0
Eolien,12000.0
Eolien,9200.0
Eolien,4400.0
Eolien,10000.0
Solaire,99.9
Solaire,33.82
Solaire,227.88
Solaire,55.69
Solaire,84.0
Eolien,12000.0
Eolien,3000.0
Solaire,73.8
Hydraulique,70.0
Eolien,8200.0
Thermique non renouvelable,
Eolien,11000.0
Thermique non renouvelable,757.0
Solaire,239.82
Solaire,99.0
Solaire,50.0
Solaire,13000.0
Solaire,12180.0
Solaire,13000.0
Solaire,12180.0
Solaire,13920.0
Solaire,29.7
Solaire,82.8
Solaire,82.8
Eolien,8000.0
Solaire,43.26
Solaire,50.66
Solaire,85.0
Eolien,10000.0
Solaire,99.13
Thermique non renouvelable,4983.0
Solaire,79.0
Solaire,82.8
Eolien,9600.0
Solaire,83.0
Solaire,99.9
Hydraulique,115.0
Solaire,49.8
Hydraulique,90.0
Solaire,32.48
Solaire,86.38
Solaire,99.0
Solaire,75.0
Solaire,34.54
Eolien,10000.0
Eolien,15000.0
Solaire,96.0
Solaire,34.6
Solaire,165.6
Solaire,248.4
Solaire,82.8
Solaire,82.8
Solaire,82.8
Solaire,90.0
Eolien,9510.0
Solaire,93.0
Solaire,98.4
Eolien,21000.0
Eolien,21000.0
Solaire,37.34
Solaire,81.0
Eolien,4400.0
Bioénergies,5600.0
Solaire,150.0
Solaire,95.0
Solaire,100.0
Solaire,225.0
Solaire,225.0
Solaire,90.0
Eolien,8000.0
Solaire,99.75
Eolien,8200.0
Solaire,82.8
Solaire,82.8
Solaire,8000.0
Solaire,50.12
Solaire,33.35
Solaire,75.0
Eolien,6000.0
Thermique non renouvelable,1416.0
Solaire,90.0
Solaire,83.0
Solaire,165.6
Eolien,11000.0
Solaire,240.0
Solaire,49.2
Hydraulique,200.0
Solaire,100.0
Solaire,99.0
Solaire,99.0
Solaire,111.68
Solaire,99.0
Solaire,76.42
Solaire,83.0
Solaire,99.8
Solaire,29.53
Solaire,82.8
Solaire,83.0
Solaire,98.0
Solaire,90.0
Solaire,66.2
Solaire,140.2
Solaire,94.0
Solaire,45.96
Solaire,58.0
Solaire,89.0
Solaire,98.0
Solaire,82.8
Solaire,99.75
Solaire,248.0
Solaire,82.8
Solaire,35.0
Solaire,82.8
Solaire,55.75
Solaire,108.19
Solaire,2232.0
Solaire,50.0
Solaire,99.75
Solaire,140.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,89.0
Hydraulique,272.0
Solaire,152.07
Hydraulique,240.0
Solaire,83.0
Solaire,82.8
Solaire,211.0
Solaire,83.0
Solaire,98.0
Solaire,89.0
Solaire,90.0
Solaire,176.06
Solaire,83.0
Solaire,89.0
Solaire,83.0
Solaire,82.8
Solaire,82.8
Solaire,99.0
Solaire,46.67
Solaire,82.8
Solaire,82.8
Solaire,99.8
Solaire,83.0
Solaire,100.0
Hydraulique,981.0
Solaire,190.95
Solaire,99.74
Solaire,71.74
Solaire,87.0
Solaire,25.51
Solaire,76.43
Solaire,82.8
Solaire,99.0
Solaire,248.4
Solaire,59.02
Solaire,49.47
Solaire,89.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,203.59
Solaire,85.0
Solaire,98.0
Solaire,199.6
Solaire,80.0
Solaire,98.0
Solaire,249.5
Solaire,44.47
Solaire,90.0
Solaire,126.0
Solaire,81.0
Solaire,90.0
Solaire,90.0
Solaire,98.0
Solaire,90.0
Solaire,90.0
Solaire,50.63
Solaire,90.0
Solaire,250.0
Solaire,55.3
Solaire,90.0
Solaire,90.0
Solaire,83.0
Solaire,98.0
Solaire,98.0
Solaire,56.0
Solaire,82.8
Solaire,52.8
Solaire,84.0
Solaire,99.8
Solaire,100.0
Solaire,84.0
Solaire,84.0
Solaire,84.0
Solaire,98.0
Solaire,178.9
Solaire,90.0
Solaire,224.6
Solaire,83.0
Solaire,90.0
Solaire,90.0
Solaire,9900.0
Solaire,6000.0
Autre,90.0
Solaire,98.0
Solaire,99.8
Solaire,55.5
Solaire,98.0
Solaire,65.97
Hydraulique,130.0
Solaire,98.0
Solaire,85.0
Solaire,65.8
Solaire,44.64
Solaire,99.0
Solaire,99.8
Solaire,99.8
Solaire,62.86
Solaire,90.0
Solaire,90.0
Solaire,224.6
Solaire,83.17
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,83.0
Solaire,199.6
Solaire,1972.0
Solaire,85.9
Solaire,67.1
Solaire,74.0
Solaire,100.0
Solaire,86.0
Bioénergies,250.0
Solaire,82.8
Solaire,90.0
Solaire,98.0
Solaire,82.18
Solaire,82.8
Solaire,83.0
Solaire,89.0
Solaire,98.0
Solaire,99.8
Solaire,438.0
Solaire,82.8
Solaire,62.37
Solaire,100.0
Solaire,9744.0
Solaire,81.0
Solaire,81.0
Solaire,116.66
Solaire,81.0
Solaire,81.0
Solaire,90.0
Solaire,90.0
Solaire,99.8
Solaire,83.0
Solaire,214.0
Solaire,38.47
Solaire,98.0
Solaire,82.8
Solaire,82.8
Solaire,98.0
Solaire,98.0
Solaire,86.0
Solaire,82.8
Solaire,83.0
Solaire,373.52
Solaire,83.0
Bioénergies,200.0
Solaire,99.8
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,45.82
Solaire,98.0
Solaire,99.8
Solaire,75.0
Solaire,174.7
Solaire,100.0
Solaire,100.0
Solaire,100.0
Solaire,90.0
Solaire,82.8
Solaire,39.5
Solaire,82.8
Solaire,82.8
Solaire,4995.0
Solaire,82.8
Hydraulique,8800.0
Solaire,83.0
Solaire,83.0
Solaire,89.0
Solaire,89.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,82.8
Solaire,82.8
Solaire,73.04
Solaire,98.0
Solaire,85.0
Solaire,82.8
Solaire,82.8
Solaire,98.0
Solaire,82.8
Solaire,43.4
Solaire,193.2
Solaire,88.0
Solaire,88.0
Solaire,99.0
Solaire,98.0
Solaire,4000.0
Bioénergies,1140.0
Solaire,89.0
Solaire,82.8
Solaire,83.0
Solaire,56.0
Solaire,83.0
Solaire,82.8
Solaire,83.0
Solaire,90.0
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,58.0
Solaire,90.0
Thermique non renouvelable,11200.0
Bioénergies,14800.0
Solaire,112.95
Solaire,44.2
Solaire,35.24
Solaire,65.45
Solaire,86.9
Solaire,82.8
Solaire,90.0
Solaire,48.87
Solaire,100.0
Solaire,33.43
Solaire,90.0
Solaire,99.0
Solaire,90.0
Solaire,82.8
Solaire,98.0
Solaire,98.0
Solaire,100.0
Solaire,114.0
Solaire,80.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,221.0
Solaire,220.8
Solaire,45.59
Solaire,90.0
Solaire,90.0
Solaire,99.8
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,84.0
Solaire,82.8
Solaire,90.0
Solaire,98.0
Solaire,90.0
Solaire,55.95
Solaire,
Solaire,141.15
Solaire,96.0
Solaire,77.38
Solaire,99.0
Solaire,182.3
Solaire,71.95
Solaire,100.08
Solaire,213.0
Solaire,90.0
Solaire,90.0
Bioénergies,1045.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,190.0
Solaire,93.97
Solaire,99.8
Solaire,82.8
Solaire,31.47
Solaire,83.0
Solaire,98.0
Solaire,98.0
Solaire,571.0
Solaire,86.0
Solaire,100.0
Solaire,83.0
Solaire,82.8
Solaire,98.0
Solaire,83.0
Solaire,12000.0
Solaire,75.35
Solaire,90.0
Solaire,235.0
Solaire,97.0
Thermique non renouvelable,3880.0
Solaire,97.76
Solaire,78.04
Solaire,4000.0
Solaire,91.6
Solaire,110.81
Solaire,3885.0
Solaire,82.8
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,128.69
Solaire,99.0
Solaire,95.0
Solaire,89.0
Solaire,81.0
Solaire,98.0
Solaire,99.6
Solaire,17000.0
Solaire,2720.0
Solaire,58.36
Solaire,83.0
Solaire,83.0
Solaire,47.99
Solaire,98.0
Solaire,82.8
Solaire,98.0
Solaire,50.28
Solaire,98.0
Solaire,83.0
Solaire,98.0
Solaire,89.0
Solaire,71.6
Solaire,50.82
Solaire,83.0
Solaire,140.0
Solaire,189.97
Solaire,120.0
Solaire,89.0
Solaire,89.0
Solaire,85.0
Solaire,98.0
Solaire,98.0
Solaire,99.0
Solaire,98.0
Solaire,98.0
Solaire,55.84
Solaire,86.0
Solaire,99.9
Solaire,91.8
Solaire,62.88
Solaire,99.9
Solaire,90.0
Solaire,83.0
Solaire,87.16
Solaire,90.0
Solaire,82.8
Solaire,76.0
Solaire,82.8
Solaire,27.8
Solaire,66.7
Solaire,80.0
Solaire,12000.0
Solaire,90.0
Solaire,221.0
Solaire,80.0
Solaire,98.0
Solaire,82.8
Solaire,47.74
Solaire,4080.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,220.0
Solaire,90.0
Solaire,199.6
Solaire,99.82
Solaire,77.2
Solaire,90.0
Solaire,115.0
Solaire,90.0
Solaire,89.0
Solaire,157.02
Solaire,82.8
Solaire,99.8
Solaire,98.0
Solaire,99.8
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,99.0
Solaire,90.0
Solaire,44.3
Solaire,89.0
Solaire,73.54
Solaire,98.0
Solaire,29.56
Solaire,89.0
Solaire,82.8
Hydraulique,320.0
Hydraulique,360.0
Hydraulique,336.0
Solaire,98.0
Solaire,90.0
Solaire,100.0
Solaire,98.0
Solaire,98.0
Solaire,86.0
Solaire,90.0
Solaire,87.78
Solaire,83.0
Solaire,82.8
Solaire,83.0
Solaire,89.0
Solaire,95.46
Solaire,82.8
Solaire,88.0
Solaire,82.8
Solaire,98.0
Eolien,12000.0
Eolien,4000.0
Solaire,38.94
Solaire,50.0
Solaire,98.0
Solaire,98.0
Solaire,95.2
Solaire,76.0
Solaire,88.0
Solaire,76.0
Solaire,91.0
Solaire,100.0
Solaire,100.0
Solaire,238.0
Solaire,88.0
Solaire,95.2
Solaire,83.0
Solaire,43.19
Bioénergies,160.0
Solaire,90.0
Solaire,26.8
Solaire,98.0
Solaire,90.0
Solaire,90.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,96.0
Solaire,99.9
Solaire,195.0
Solaire,88.0
Solaire,96.0
Solaire,220.8
Solaire,220.8
Solaire,221.0
Solaire,98.0
Solaire,220.8
Solaire,220.8
Solaire,98.0
Solaire,229.56
Solaire,98.0
Solaire,99.75
Solaire,99.0
Solaire,83.0
Solaire,82.8
Solaire,82.8
Solaire,83.0
Solaire,82.8
Solaire,82.8
Solaire,89.58
Solaire,83.0
Solaire,90.0
Solaire,82.8
Solaire,82.8
Solaire,83.0
Solaire,84.19
Solaire,82.8
Solaire,90.0
Solaire,90.0
Solaire,99.0
Solaire,90.0
Solaire,82.8
Solaire,82.8
Solaire,99.0
Solaire,90.0
Solaire,82.8
Bioénergies,716.0
Solaire,82.8
Solaire,90.0
Solaire,83.0
Solaire,98.0
Solaire,220.0
Solaire,70.0
Solaire,82.8
Solaire,99.0
Solaire,99.0
Solaire,55.41
Solaire,99.0
Solaire,99.0
Solaire,3360.0
Solaire,85.0
Solaire,82.8
Solaire,223.0
Solaire,90.0
Solaire,83.0
Solaire,89.0
Solaire,223.0
Solaire,82.8
Solaire,183.31
Solaire,134.64
Solaire,224.0
Solaire,83.0
Solaire,90.0
Solaire,216.0
Solaire,224.0
Solaire,83.0
Solaire,90.0
Solaire,90.0
Solaire,99.0
Solaire,98.0
Solaire,42.3
Solaire,99.0
Solaire,89.0
Solaire,41.62
Solaire,37.25
Hydraulique,16800.0
Solaire,88.0
Solaire,47.24
Solaire,83.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,98.0
Solaire,99.8
Solaire,98.0
Solaire,90.0
Solaire,85.9
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,90.0
Solaire,105.0
Solaire,116.42
Solaire,100.0
Solaire,83.0
Solaire,83.0
Solaire,98.0
Solaire,262.7
Solaire,90.0
Solaire,90.0
Solaire,2548.0
Solaire,85.51
Solaire,90.0
Solaire,98.0
Solaire,98.0
Solaire,30.77
Solaire,82.8
Solaire,95.0
Solaire,99.8
Solaire,99.8
Solaire,47.13
Solaire,76.0
Solaire,83.0
Solaire,36.08
Solaire,33.78
Solaire,39.37
Solaire,314.52
Solaire,39.2
Solaire,11050.0
Solaire,41.04
Solaire,89.0
Solaire,82.8
Solaire,90.0
Solaire,38.6
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,76.82
Solaire,73.11
Thermique non renouvelable,3356.0
Solaire,195.0
Solaire,99.8
Solaire,70.94
Solaire,90.0
Solaire,240.0
Solaire,90.0
Solaire,90.0
Solaire,165.0
Solaire,90.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,133.09
Solaire,85.0
Solaire,240.0
Solaire,246.0
Solaire,96.0
Solaire,250.0
Solaire,246.0
Solaire,244.0
Solaire,98.0
Solaire,56.5
Solaire,90.0
Solaire,98.0
Solaire,150.0
Solaire,98.0
Solaire,98.0
Solaire,50.0
Solaire,82.8
Solaire,98.0
Solaire,98.0
Solaire,59.1
Solaire,79.0
Solaire,78.0
Solaire,82.8
Solaire,99.6
Solaire,83.0
Solaire,248.0
Solaire,54.6
Solaire,99.9
Solaire,99.9
Solaire,82.8
Solaire,67.36
Solaire,82.8
Solaire,99.0
Solaire,48.04
Solaire,90.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,83.0
Solaire,98.0
Solaire,89.0
Solaire,220.8
Solaire,36.54
Solaire,98.0
Solaire,39.54
Solaire,98.0
Solaire,98.0
Solaire,170.0
Solaire,98.0
Solaire,88.0
Solaire,90.0
Solaire,90.0
Solaire,82.8
Solaire,82.8
Solaire,97.3
Eolien,6600.0
Solaire,82.8
Solaire,3000.0
Eolien,11000.0
Solaire,99.8
Solaire,160.14
Eolien,12000.0
Eolien,4000.0
Solaire,82.8
Solaire,46.0
Solaire,90.0
Solaire,82.8
Solaire,99.8
Solaire,99.8
Solaire,99.8
Solaire,90.0
Solaire,43.7
Solaire,90.0
Solaire,44.88
Solaire,90.0
Solaire,57.06
Solaire,82.8
Solaire,90.0
Solaire,59.66
Solaire,88.0
Solaire,98.0
Solaire,99.0
Solaire,88.0
Solaire,98.0
Solaire,98.0
Solaire,100.0
Solaire,35.1
Solaire,100.0
Solaire,144.0
Solaire,98.0
Solaire,90.0
Solaire,90.0
Solaire,209.0
Solaire,82.8
Solaire,250.0
Solaire,210.0
Solaire,85.0
Solaire,210.0
Solaire,99.0
Solaire,90.0
Solaire,90.0
Solaire,82.8
Solaire,85.0
Solaire,98.0
Solaire,99.0
Solaire,99.0
Solaire,29.7
Solaire,54.72
Solaire,69.0
Solaire,199.0
Solaire,216.0
Solaire,86.0
Solaire,32.92
Solaire,98.0
Solaire,99.9
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,52.66
Solaire,99.8
Solaire,98.0
Solaire,99.0
Solaire,98.0
Solaire,27.1
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,78.94
Solaire,83.79
Solaire,40.0
Solaire,11981.0
Solaire,39.05
Solaire,98.0
Solaire,98.0
Solaire,89.0
Solaire,82.8
Solaire,98.0
Solaire,71.62
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,82.8
Solaire,98.0
Solaire,88.0
Solaire,88.0
Solaire,100.0
Solaire,89.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,52.47
Solaire,99.0
Solaire,98.0
Solaire,98.0
Solaire,56.0
Solaire,98.0
Solaire,83.0
Solaire,73.2
Solaire,89.0
Solaire,224.0
Solaire,224.0
Solaire,82.8
Solaire,90.0
Solaire,83.0
Solaire,98.0
Solaire,90.0
Solaire,98.0
Solaire,99.0
Solaire,82.8
Solaire,89.0
Solaire,82.8
Solaire,68.29
Solaire,98.0
Solaire,248.0
Solaire,90.0
Solaire,98.0
Eolien,14266.0
Solaire,99.0
Solaire,99.0
Solaire,57.9
Solaire,246.0
Solaire,90.0
Solaire,44.2
Solaire,240.0
Solaire,86.0
Solaire,98.0
Solaire,99.0
Solaire,199.6
Solaire,78.94
Solaire,99.75
Solaire,100.0
Solaire,98.0
Solaire,90.0
Solaire,99.0
Hydraulique,336.0
Hydraulique,548.0
Solaire,38.1
Hydraulique,492.0
Solaire,125.06
Thermique non renouvelable,414200.0
Hydraulique,397.0
Solaire,82.8
Solaire,82.8
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,99.0
Solaire,98.0
Solaire,90.0
Solaire,99.8
Solaire,90.0
Solaire,98.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,98.0
Hydraulique,156.0
Solaire,92.0
Solaire,142.7
Solaire,82.8
Solaire,105.32
Solaire,82.8
Solaire,193.0
Solaire,83.0
Solaire,60.4
Solaire,98.0
Solaire,98.0
Solaire,100.0
Solaire,98.0
Solaire,90.0
Solaire,90.0
Solaire,99.0
Solaire,90.0
Solaire,140.0
Solaire,103.48
Solaire,88.0
Solaire,64.0
Solaire,99.0
Solaire,99.0
Solaire,158.48
Solaire,98.0
Solaire,90.0
Solaire,90.0
Solaire,41.2
Solaire,89.0
Solaire,82.8
Solaire,32.3
Eolien,1200.0
Solaire,90.0
Bioénergies,101.0
Solaire,90.0
Solaire,86.0
Solaire,83.0
Solaire,99.0
Solaire,40.0
Solaire,90.0
Solaire,83.0
Solaire,38.2
Solaire,89.0
Solaire,98.0
Solaire,59.3
Solaire,198.0
Solaire,98.0
Solaire,82.0
Solaire,98.0
Solaire,90.0
Solaire,98.0
Solaire,82.8
Solaire,90.0
Solaire,83.0
Solaire,82.8
Solaire,83.0
Solaire,50.0
Solaire,88.0
Solaire,88.0
Hydraulique,5500.0
Hydraulique,298.0
Solaire,83.0
Solaire,83.0
Solaire,90.0
Solaire,90.0
Solaire,89.0
Solaire,187.0
Bioénergies,500.0
Solaire,98.0
Solaire,86.0
Solaire,98.0
Solaire,98.0
Solaire,90.0
Solaire,89.0
Solaire,83.0
Solaire,82.8
Solaire,83.0
Solaire,96.0
Solaire,88.0
Solaire,71.5
Solaire,99.8
Solaire,90.0
Solaire,557.0
Solaire,52.22
Solaire,90.0
Solaire,100.0
Solaire,100.0
Solaire,90.0
Solaire,90.0
Solaire,83.52
Solaire,98.0
Solaire,82.8
Solaire,82.8
Solaire,82.8
Solaire,82.8
Solaire,60.5
Solaire,88.0
Solaire,60.0
Solaire,90.0
Solaire,85.0
Solaire,180.07
Solaire,98.0
Solaire,82.8
Solaire,66.0
Solaire,55.22
Solaire,40.38
Solaire,221.0
Solaire,221.0
Solaire,90.0
Solaire,165.0
Solaire,90.0
Solaire,189.0
Solaire,98.0
Solaire,221.0
Solaire,90.0
Solaire,83.0
Solaire,220.8
Solaire,220.8
Solaire,82.8
Solaire,99.8
Solaire,216.0
Solaire,135.3
Solaire,100.0
Solaire,221.0
Solaire,4880.0
Solaire,4460.0
Solaire,107.41
Solaire,3132.0
Solaire,85.31
Solaire,99.0
Solaire,90.0
Solaire,83.0
Solaire,83.0
Solaire,98.0
Solaire,82.8
Solaire,220.8
Solaire,98.0
Solaire,98.0
Solaire,98.0
Solaire,47.3
Solaire,98.0
Solaire,82.8
Solaire,82.0
Solaire,98.0
Solaire,98.0
Solaire,82.8
Solaire,99.0
Solaire,90.0
Solaire,97.14
Solaire,46.38
Solaire,99.6
Solaire,6800.0
Solaire,220.0
Solaire,88.0
Solaire,113.15
Solaire,99.8
Solaire,85.9
Solaire,82.0
Solaire,82.8
Solaire,246.0
